Application ID,Cleaned District Name,Gender,Cleaned Gender,Residential Type,Cleaned Residential Type,Specially Abled Type,Cleaned Specially Abled Type,Enterprise Type,Cleaned Enterprise Type,Sector,Cleaned Sector,IFSC Code,Application Date,Cleaned Application Date,Initiated Flag,Submitted Flag,Verified by BHD Flag,Verified by SBDU Flag,Approved by DLIC Flag,Bank Sanctioned Flag,Bank Disbursed Flag,Days_to_BHD_Verification,Cleaned Days_to_BHD_Verification,Days_to_SBDU_Verification,Cleaned Days_to_SBDU_Verification,Days_to_DLIC_Approval,Cleaned Days_to_DLIC_Approval,Days_to_Bank_Sanction,Cleaned Days_to_Bank_Sanction,Days_to_Disbursement,Cleaned Days_to_Disbursement,Total_TAT_Days,Cleaned Total_TAT_Days,Loan Amount (Mixed Units),Cleaned Loan Amount (Mixed Units),Project Cost (Mixed Units),Project Cost,Applicant_Monthly_Income,Cleaned Applicant_Monthly_Income,Loan_Tenure_Months,Clean Loan_Tenure_Months,Interest_Rate_%,Clean Interest_Rate_%,EMI_Amount,Clean EMI_Amount,EMI_to_Income_Ratio,Clean EMI_to_Income_Ratio,Risk_Score,Clean Risk_Score,Credit_Eligibility_Score,Clean Credit_Eligibility_Score,Repayment_Status,Clean Repayment_Status,Days_Overdue
6744,Reasi,male,Male,Urban,Urban,Visual,Visual,Existing enterprise,Existing Enterprise,Healthcare,Healthcare,JKBK097447,2024-01-01,Jan 2024,1,1,1,1,1,1,1,39,39,45,45,53,53,117,117,28,28,282,282,,₹0.00,"$46,757","₹4,208,130.00",114010,114010,18,18,11.32,11.32,30973,30973,0.272,0.272,35,35,0.01,0.01,On-time,NA,0
6745,Kishtwar,male,Male,Rural,Rural,,Na,MSME Sunrise Sector,Msme Sunrise Sector,Services,Services,JKBK042265,2026-11-28,Nov 2026,1,1,1,0,0,0,0,7,7,,NA,,NA,,NA,10,10,,NA,"$25,084","₹2,257,560.00",₹609706,"₹609,706.00",,NA,24,24,10.8,10.8,,NA,,NA,37,37,0.48,0.48,Default,Default,0
6746,Kupwara,FEMALE,Female,urban,Urban,Hearing,Hearing,Existing enterprise,Existing Enterprise,Agri,Agri,JKBK027991,8-2-2023,Aug 2023,1,1,0,0,0,0,0,28,28,78,78,41,41,43,43,41,41,231,231,"$16,990","₹1,529,100.00",1441642,"₹1,441,642.00",79349,79349,12,12,9.05,9.05,,NA,,NA,40,40,0.64,0.64,,NA,0
6747,Srinagar,FEMALE,Female,urban,Urban,,Na,nano entrepreneur,Nano Entrepreneur,Tourism,Tourism,JKBK081812,4-9-2023,Apr 2023,1,1,0,0,0,0,0,26,26,38,38,23,23,76,76,24,24,187,187,,₹0.00,5577k INR,"₹5,577,000.00",,NA,12,12,9.1,9.1,,NA,,NA,95,95,0.76,0.76,,NA,0
6748,Doda,Female,Female,rural,Rural,Locomotor,Locomotor,,NA,Tourism,Tourism,JKBK071053,2022-11-21,Nov 2022,1,1,0,0,0,0,0,21,21,20,20,59,59,16,16,30,30,146,146,2655376,"₹2,655,376.00","$52,537","₹4,728,330.00",113322,113322,18,18,6.62,6.62,,NA,,NA,78,78,0.58,0.58,Default,Default,0
6749,Ramban,Other,Other,Urban,Urban,NA,Na,Existing Enterprise,Existing Enterprise,Agri,Agri,JKBK084959,,NA,1,1,0,1,1,0,0,27,27,6,6,23,23,17,17,17,17,90,90,693k INR,"₹693,000.00",3847448,"₹3,847,448.00",104682,104682,48,48,12.14,12.14,,NA,,NA,35,35,0.6,0.6,,NA,0
6750,Budgam,Male,Male,Rural,Rural,Hearing,Hearing,Existing enterprise,Existing Enterprise,Healthcare,Healthcare,JKBK086898,As on Feb 2026,Feb 2026,1,1,0,0,0,0,0,25,25,,NA,,NA,103,103,,NA,,NA,₹113832,"₹113,832.00",6400466,"₹6,400,466.00",106711,106711,,NA,10.49,10.49,,NA,,NA,35,35,0.22,0.22,Default,Default,0
6751,Kupwara,Other,Other,Rural,Rural,None,Na,Existing enterprise,Existing Enterprise,Healthcare,Healthcare,JKBK041399,As on Feb 2026,Feb 2026,1,1,1,1,1,0,0,32,32,68,68,29,29,77,77,35,35,241,241,,₹0.00,₹213396,"₹213,396.00",26078,26078,24,24,9.48,9.48,,NA,,NA,96,96,0.49,0.49,Default,Default,0
6752,Samba,Female,Female,,NA,Locomotor,Locomotor,nano entrepreneur,Nano Entrepreneur,Manufacturing,Manufacturing,JKBK077806,2025-05-09,May 2025,1,1,0,1,1,0,0,1,1,67,67,50,50,63,63,42,42,223,223,,₹0.00,5693k INR,"₹5,693,000.00",40169,40169,24,24,10.32,10.32,,NA,,NA,83,83,0.88,0.88,,NA,68
6753,Srinagar,FEMALE,Female,Urban,Urban,Locomotor,Locomotor,nano entrepreneur,Nano Entrepreneur,Healthcare,Healthcare,JKBK021950,As on Feb 2026,Feb 2026,1,1,0,1,1,0,0,17,17,45,45,30,30,109,109,28,28,229,229,₹1544098,"₹1,544,098.00",1110k INR,"₹1,110,000.00",29337,29337,12,12,13.36,13.36,,NA,,NA,80,80,0.32,0.32,ONTIME,On-Time,0
6754,Doda,,NA,urban,Urban,NA,Na,MSME Sunrise Sector,Msme Sunrise Sector,IT,IT,JKBK094939,2024-01-24,Jan 2024,1,1,0,1,1,1,1,13,13,82,82,25,25,23,23,38,38,181,181,1171k INR,"₹1,171,000.00",2464k INR,"₹2,464,000.00",96795,96795,,NA,13.3,13.3,,NA,,NA,88,88,0.08,0.08,ONTIME,On-Time,0
6755,Jammu,,NA,Urban,Urban,NA,Na,Nano Entrepreneur,Nano Entrepreneur,Manufacturing,Manufacturing,JKBK071310,2021-03-15,Mar 2021,1,1,1,1,1,1,1,10,10,83,83,21,21,84,84,40,40,238,238,₹2675780,"₹2,675,780.00","$50,720","₹4,564,800.00",94210,94210,18,18,12.99,12.99,34926,34926,0.371,0.371,88,88,0.36,0.36,late,Late,0
6756,Kathua,male,Male,urban,Urban,Hearing,Hearing,nano entrepreneur,Nano Entrepreneur,Healthcare,Healthcare,JKBK084959,As on Feb 2026,Feb 2026,1,1,0,1,1,1,1,10,10,40,40,14,14,32,32,35,35,131,131,₹2234381,"₹2,234,381.00",3813337,"₹3,813,337.00",100996,100996,,NA,7.54,7.54,,NA,,NA,83,83,0.9,0.9,late,Late,0
6757,Kulgam,Female,Female,Rural,Rural,None,Na,,NA,Healthcare,Healthcare,JKBK059796,As on Feb 2026,Feb 2026,1,0,0,1,1,0,0,,NA,,NA,19,19,38,38,5,5,,NA,"$31,848","₹2,866,320.00",,NA,94786,94786,36,36,10.71,10.71,,NA,,NA,17,17,0.69,0.69,late,Late,0
6758,Anantnag,Other,Other,,NA,Locomotor,Locomotor,MSME Sunrise Sector,Msme Sunrise Sector,,NA,JKBK068857,,NA,1,1,0,1,1,0,0,17,17,15,15,,NA,46,46,22,22,,NA,3975k INR,"₹3,975,000.00",₹3757268,"₹3,757,268.00",116431,116431,24,24,13.84,13.84,,NA,,NA,60,60,0.25,0.25,Delayed,Delayed,73
6759,Samba,FEMALE,Female,rural,Rural,Visual,Visual,Existing enterprise,Existing Enterprise,,NA,JKBK017305,2024-05-26,May 2024,1,1,1,1,0,0,0,33,33,76,76,10,10,16,16,20,20,155,155,2431k INR,"₹2,431,000.00",₹651990,"₹651,990.00",41063,41063,,NA,9.35,9.35,,NA,,NA,10,10,0.3,0.3,late,Late,0
6760,Poonch,FEMALE,Female,Urban,Urban,Hearing,Hearing,Existing enterprise,Existing Enterprise,Manufacturing,Manufacturing,JKBK089681,2024-02-28,Feb 2024,1,0,1,1,1,0,0,14,14,10,10,22,22,40,40,19,19,105,105,1985k INR,"₹1,985,000.00",,NA,55002,55002,48,48,14.49,14.49,,NA,,NA,96,96,0.46,0.46,Default,Default,0
6761,Udhampur,Female,Female,Urban,Urban,Locomotor,Locomotor,Nano Entrepreneur,Nano Entrepreneur,Tourism,Tourism,JKBK011321,3-18-2023,Mar 2023,1,1,0,1,1,0,0,24,24,38,38,12,12,17,17,31,31,122,122,₹4815183,"₹4,815,183.00",,NA,34869,34869,24,24,12.5,12.5,,NA,,NA,79,79,0.41,0.41,Default,Default,180
6762,Baramulla,Female,Female,urban,Urban,,Na,,NA,,NA,JKBK026267,2021-02-21,Feb 2021,1,1,0,0,0,0,0,20,20,77,77,41,41,60,60,,NA,,NA,₹4530963,"₹4,530,963.00",,NA,26046,26046,18,18,11.06,11.06,,NA,,NA,55,55,,NA,Delayed,Delayed,16
6763,Budgam,Female,Female,,NA,Visual,Visual,nano entrepreneur,Nano Entrepreneur,IT,IT,JKBK033759,14/11/2022,Nov 2022,1,1,0,0,0,0,0,28,28,14,14,20,20,21,21,26,26,109,109,2212k INR,"₹2,212,000.00",3292508,"₹3,292,508.00",,NA,,NA,8.18,8.18,,NA,,NA,25,25,0.04,0.04,,NA,0
6764,Samba,FEMALE,Female,,NA,None,Na,MSME Sunrise Sector,Msme Sunrise Sector,Agri,Agri,JKBK019294,25/10/2021,Oct 2021,1,1,1,1,0,0,0,14,14,24,24,,NA,45,45,24,24,,NA,"$16,505","₹1,485,450.00",₹6445613,"₹6,445,613.00",52331,52331,36,36,11.78,11.78,,NA,,NA,83,83,0.4,0.4,On-time,NA,0
6765,Ganderbal,FEMALE,Female,urban,Urban,NA,Na,Existing Enterprise,Existing Enterprise,Manufacturing,Manufacturing,JKBK041666,27/1/2025,Jan 2025,1,1,0,1,1,0,0,8,8,66,66,53,53,91,91,45,45,263,263,,₹0.00,₹484852,"₹484,852.00",59513,59513,48,48,6.56,6.56,,NA,,NA,3,3,0.48,0.48,Delayed,Delayed,0
6766,Shopian,FEMALE,Female,urban,Urban,NA,Na,MSME Sunrise Sector,Msme Sunrise Sector,Healthcare,Healthcare,JKBK051895,22/3/2024,Mar 2024,1,1,0,1,1,0,0,35,35,30,30,38,38,78,78,,NA,,NA,"$15,153","₹1,363,770.00",1106k INR,"₹1,106,000.00",60706,60706,36,36,8.42,8.42,,NA,,NA,31,31,0.42,0.42,ONTIME,On-Time,0
6767,Kishtwar,Female,Female,,NA,Visual,Visual,Existing enterprise,Existing Enterprise,Tourism,Tourism,JKBK073299,16/2/2025,Feb 2025,1,1,1,0,0,0,0,22,22,50,50,33,33,105,105,27,27,237,237,,₹0.00,1924k INR,"₹1,924,000.00",23653,23653,36,36,12.59,12.59,,NA,,NA,5,5,0.44,0.44,Delayed,Delayed,119
6768,Shopian,FEMALE,Female,Rural,Rural,Visual,Visual,MSME Sunrise Sector,Msme Sunrise Sector,Agri,Agri,JKBK016426,As on Feb 2026,Feb 2026,1,1,0,1,1,1,0,15,15,40,40,3,3,,NA,4,4,,NA,₹611391,"₹611,391.00",,NA,104411,104411,48,48,10,10,33460,33460,0.32,0.32,61,61,0.58,0.58,On-time,NA,0
6769,Ramban,male,Male,rural,Rural,Visual,Visual,,NA,Healthcare,Healthcare,JKBK075986,2-12-2024,Feb 2024,1,1,0,1,1,1,1,,NA,,NA,44,44,48,48,8,8,,NA,5527160,"₹5,527,160.00",,NA,93707,93707,12,12,12.63,12.63,20627,20627,0.22,0.22,12,12,0.7,0.7,On-time,NA,74
6770,Bandipora,Male,Male,Rural,Rural,,Na,Existing Enterprise,Existing Enterprise,Retail,Retail,JKBK051264,2/1/2023,Feb 2023,1,1,0,1,1,0,0,,NA,75,75,49,49,,NA,25,25,,NA,"$18,232","₹1,640,880.00",4412k INR,"₹4,412,000.00",13025,13025,12,12,10.08,10.08,,NA,,NA,88,88,0.32,0.32,,NA,0
6771,Budgam,male,Male,urban,Urban,Hearing,Hearing,Existing Enterprise,Existing Enterprise,Tourism,Tourism,JKBK035901,As on Feb 2026,Feb 2026,1,1,0,1,1,0,0,33,33,55,55,40,40,106,106,3,3,237,237,"$12,308","₹1,107,720.00",,NA,73075,73075,,NA,13.37,13.37,,NA,,NA,72,72,0.55,0.55,ONTIME,On-Time,0
6772,Srinagar,Other,Other,Rural,Rural,Hearing,Hearing,,NA,Tourism,Tourism,JKBK086887,5/12/2021,May 2021,1,1,1,1,1,1,1,,NA,54,54,,NA,34,34,4,4,,NA,2256k INR,"₹2,256,000.00",2266031,"₹2,266,031.00",87232,87232,,NA,11.19,11.19,,NA,,NA,4,4,0.76,0.76,ONTIME,On-Time,0
6773,Poonch,,NA,Urban,Urban,Multiple,Multiple,nano entrepreneur,Nano Entrepreneur,,NA,JKBK099411,12/9/2026,Dec 2026,1,1,0,1,1,0,0,35,35,69,69,8,8,85,85,38,38,235,235,4494k INR,"₹4,494,000.00",2624k INR,"₹2,624,000.00",41897,41897,36,36,9.37,9.37,,NA,,NA,77,77,0.31,0.31,Delayed,Delayed,0
6774,Kishtwar,,NA,Urban,Urban,Multiple,Multiple,nano entrepreneur,Nano Entrepreneur,Retail,Retail,JKBK017173,As on Feb 2026,Feb 2026,1,1,0,0,0,0,0,33,33,28,28,45,45,33,33,20,20,159,159,692k INR,"₹692,000.00",4475k INR,"₹4,475,000.00",27130,27130,18,18,12.78,12.78,,NA,,NA,14,14,0.86,0.86,On-time,NA,12
6775,Baramulla,Male,Male,,NA,Locomotor,Locomotor,,NA,IT,IT,JKBK065206,4-10-2022,Apr 2022,1,1,0,1,1,0,0,39,39,83,83,3,3,64,64,,NA,,NA,"$8,913","₹802,170.00",4600k INR,"₹4,600,000.00",11708,11708,18,18,7.14,7.14,,NA,,NA,27,27,0.11,0.11,,NA,0
6776,Ganderbal,FEMALE,Female,rural,Rural,Multiple,Multiple,,NA,Tourism,Tourism,JKBK011510,,NA,1,1,0,1,0,0,0,19,19,87,87,36,36,24,24,22,22,188,188,283237,"₹283,237.00",,NA,69241,69241,36,36,14.14,14.14,,NA,,NA,63,63,0.02,0.02,Delayed,Delayed,0
6777,Reasi,Male,Male,,NA,Hearing,Hearing,nano entrepreneur,Nano Entrepreneur,Healthcare,Healthcare,JKBK045023,,NA,1,1,1,1,1,0,0,3,3,5,5,55,55,21,21,27,27,111,111,,₹0.00,6222516,"₹6,222,516.00",60370,60370,60,60,10.22,10.22,,NA,,NA,53,53,0.16,0.16,Delayed,Delayed,0
6778,Pulwama,Female,Female,Rural,Rural,None,Na,Existing Enterprise,Existing Enterprise,Services,Services,JKBK017305,2022-04-21,Apr 2022,1,1,1,1,1,0,0,,NA,47,47,26,26,98,98,7,7,,NA,,₹0.00,1577k INR,"₹1,577,000.00",,NA,,NA,10.04,10.04,,NA,,NA,51,51,0.8,0.8,late,Late,0
6779,Samba,FEMALE,Female,Rural,Rural,Locomotor,Locomotor,Existing Enterprise,Existing Enterprise,IT,IT,JKBK082149,,NA,1,1,1,1,1,0,0,38,38,10,10,5,5,38,38,5,5,96,96,,₹0.00,4541k INR,"₹4,541,000.00",25219,25219,18,18,8.37,8.37,,NA,,NA,94,94,0.95,0.95,,NA,104
6780,Jammu,Male,Male,Rural,Rural,Visual,Visual,,NA,Services,Services,JKBK089244,,NA,1,1,0,0,0,0,0,11,11,,NA,51,51,27,27,2,2,,NA,"$11,611","₹1,044,990.00",1447752,"₹1,447,752.00",60125,60125,,NA,6.88,6.88,,NA,,NA,47,47,0.79,0.79,late,Late,0
6781,Doda,Other,Other,urban,Urban,,Na,Existing enterprise,Existing Enterprise,Tourism,Tourism,JKBK022737,As on Feb 2026,Feb 2026,1,1,0,1,1,1,1,,NA,63,63,25,25,93,93,41,41,,NA,4041251,"₹4,041,251.00",1566490,"₹1,566,490.00",80941,80941,,NA,11.72,11.72,,NA,,NA,65,65,0.96,0.96,On-time,NA,149
6782,Kupwara,male,Male,urban,Urban,,Na,nano entrepreneur,Nano Entrepreneur,,NA,JKBK094497,8/1/2024,Aug 2024,1,1,1,1,1,0,0,15,15,23,23,9,9,117,117,43,43,207,207,3704930,"₹3,704,930.00","$31,474","₹2,832,660.00",62120,62120,36,36,9.67,9.67,,NA,,NA,76,76,0.71,0.71,Delayed,Delayed,0
6783,Shopian,male,Male,Rural,Rural,Locomotor,Locomotor,,NA,Services,Services,JKBK061699,19/3/2021,Mar 2021,1,1,0,1,1,0,0,24,24,,NA,47,47,30,30,6,6,,NA,₹337929,"₹337,929.00",2193k INR,"₹2,193,000.00",93374,93374,18,18,8.53,8.53,,NA,,NA,25,25,0.42,0.42,Delayed,Delayed,164
6784,Srinagar,Female,Female,Rural,Rural,,Na,Existing Enterprise,Existing Enterprise,IT,IT,JKBK015626,12-13-2024,Dec 2024,1,1,0,1,1,1,1,40,40,28,28,21,21,61,61,41,41,191,191,"$42,615","₹3,835,350.00",3212287,"₹3,212,287.00",13309,13309,24,24,9.99,9.99,4192,4192,0.315,0.315,27,27,0.99,0.99,Default,Default,127
6785,Pulwama,FEMALE,Female,rural,Rural,Hearing,Hearing,,NA,Tourism,Tourism,JKBK040914,As on Feb 2026,Feb 2026,1,0,0,1,1,0,0,34,34,16,16,17,17,97,97,,NA,,NA,,₹0.00,₹1870570,"₹1,870,570.00",81230,81230,24,24,12.93,12.93,,NA,,NA,61,61,0.22,0.22,On-time,NA,0
6786,Shopian,male,Male,urban,Urban,Multiple,Multiple,nano entrepreneur,Nano Entrepreneur,Agri,Agri,JKBK025091,9-13-2026,Sep 2026,1,1,0,1,1,0,0,27,27,44,44,12,12,57,57,4,4,144,144,5434843,"₹5,434,843.00",,NA,118176,118176,36,36,9.77,9.77,,NA,,NA,97,97,0.79,0.79,Delayed,Delayed,119
6787,Kathua,Female,Female,,NA,Hearing,Hearing,,NA,Healthcare,Healthcare,JKBK082933,As on Feb 2026,Feb 2026,1,1,1,0,0,0,0,40,40,79,79,46,46,,NA,24,24,,NA,"$47,469","₹4,272,210.00",2040924,"₹2,040,924.00",78111,78111,36,36,10.25,10.25,,NA,,NA,43,43,0.48,0.48,,NA,0
6788,Shopian,Female,Female,Urban,Urban,Multiple,Multiple,nano entrepreneur,Nano Entrepreneur,Retail,Retail,JKBK062020,,NA,1,1,0,1,1,1,1,10,10,23,23,28,28,96,96,25,25,182,182,,₹0.00,2511k INR,"₹2,511,000.00",52396,52396,36,36,7.07,7.07,15311,15311,0.292,0.292,20,20,0.54,0.54,Default,Default,0
6789,Srinagar,Male,Male,Urban,Urban,,Na,Existing Enterprise,Existing Enterprise,Services,Services,JKBK060856,,NA,1,1,0,1,1,0,0,,NA,66,66,41,41,112,112,23,23,,NA,,₹0.00,2604940,"₹2,604,940.00",93087,93087,,NA,6.86,6.86,,NA,,NA,45,45,0.15,0.15,late,Late,0
6790,Budgam,,NA,Rural,Rural,,Na,nano entrepreneur,Nano Entrepreneur,Agri,Agri,JKBK035657,As on Feb 2026,Feb 2026,1,1,1,1,1,0,0,40,40,61,61,29,29,35,35,14,14,179,179,₹695628,"₹695,628.00",,NA,13466,13466,48,48,9.92,9.92,,NA,,NA,79,79,0.32,0.32,ONTIME,On-Time,100
6791,Kishtwar,FEMALE,Female,rural,Rural,,Na,Existing Enterprise,Existing Enterprise,Tourism,Tourism,JKBK047375,1-22-2025,Jan 2025,1,1,0,0,0,0,0,16,16,52,52,40,40,79,79,,NA,,NA,2034k INR,"₹2,034,000.00",656k INR,"₹656,000.00",37901,37901,48,48,13.54,13.54,,NA,,NA,50,50,0.69,0.69,late,Late,0
6792,Anantnag,Other,Other,Rural,Rural,Multiple,Multiple,Existing Enterprise,Existing Enterprise,Manufacturing,Manufacturing,JKBK016473,24/5/2024,May 2024,1,1,0,0,0,0,0,13,13,51,51,40,40,60,60,34,34,198,198,2312k INR,"₹2,312,000.00",406209,"₹406,209.00",72744,72744,48,48,,NA,,NA,,NA,14,14,0.98,0.98,,NA,0
6793,Samba,Other,Other,Rural,Rural,,Na,nano entrepreneur,Nano Entrepreneur,Tourism,Tourism,JKBK096895,2025-07-09,Jul 2025,1,1,1,1,0,0,0,30,30,28,28,18,18,65,65,39,39,180,180,,₹0.00,₹1189054,"₹1,189,054.00",46651,46651,60,60,6.7,6.7,,NA,,NA,99,99,0.55,0.55,,NA,0
6794,Doda,male,Male,rural,Rural,NA,Na,MSME Sunrise Sector,Msme Sunrise Sector,Agri,Agri,JKBK051264,,NA,1,1,0,0,0,0,0,0,0,,NA,34,34,25,25,28,28,,NA,2922k INR,"₹2,922,000.00","$30,258","₹2,723,220.00",10413,10413,12,12,7.3,7.3,,NA,,NA,17,17,0.97,0.97,,NA,0
6795,Ramban,,NA,rural,Rural,Multiple,Multiple,Existing enterprise,Existing Enterprise,Retail,Retail,JKBK029949,As on Feb 2026,Feb 2026,1,0,1,1,1,1,1,18,18,61,61,33,33,60,60,23,23,195,195,,₹0.00,"$18,224","₹1,640,160.00",71868,71868,36,36,9.09,9.09,20304,20304,0.283,0.283,33,33,0.87,0.87,ONTIME,On-Time,0
6796,Kulgam,male,Male,,NA,Hearing,Hearing,Existing Enterprise,Existing Enterprise,,NA,JKBK032570,10-23-2021,Oct 2021,1,1,0,1,1,0,0,2,2,88,88,13,13,55,55,17,17,175,175,₹3497414,"₹3,497,414.00",1623746,"₹1,623,746.00",31363,31363,,NA,14.44,14.44,,NA,,NA,77,77,0.91,0.91,late,Late,0
6797,Samba,male,Male,rural,Rural,Multiple,Multiple,nano entrepreneur,Nano Entrepreneur,Services,Services,JKBK060322,23/11/2021,Nov 2021,1,0,0,1,0,0,0,6,6,83,83,46,46,73,73,,NA,,NA,,₹0.00,"$29,191","₹2,627,190.00",32588,32588,12,12,6.64,6.64,,NA,,NA,34,34,0.39,0.39,On-time,NA,0
6798,Bandipora,FEMALE,Female,urban,Urban,Hearing,Hearing,nano entrepreneur,Nano Entrepreneur,Services,Services,JKBK027991,2021-11-06,Nov 2021,1,1,0,1,0,0,0,12,12,11,11,31,31,22,22,8,8,84,84,$837,"₹75,330.00",3436k INR,"₹3,436,000.00",14491,14491,24,24,8.21,8.21,,NA,,NA,62,62,0.75,0.75,late,Late,0
6799,Udhampur,FEMALE,Female,urban,Urban,None,Na,Existing enterprise,Existing Enterprise,Tourism,Tourism,JKBK042557,2024-12-04,Dec 2024,1,1,1,1,1,0,0,11,11,63,63,,NA,,NA,38,38,,NA,1052763,"₹1,052,763.00",3812171,"₹3,812,171.00",98333,98333,,NA,11.41,11.41,,NA,,NA,33,33,0.7,0.7,ONTIME,On-Time,0
6800,Bandipora,,NA,rural,Rural,None,Na,Existing Enterprise,Existing Enterprise,IT,IT,JKBK062215,,NA,1,1,1,1,1,0,0,26,26,68,68,11,11,50,50,8,8,163,163,"$43,828","₹3,944,520.00",,NA,10764,10764,,NA,12.71,12.71,,NA,,NA,98,98,0.76,0.76,Delayed,Delayed,0
6801,Budgam,Male,Male,rural,Rural,Multiple,Multiple,,NA,Agri,Agri,JKBK054076,,NA,1,1,0,1,1,1,0,22,22,,NA,37,37,24,24,21,21,,NA,"$10,439","₹939,510.00","$43,103","₹3,879,270.00",,NA,36,36,10.7,10.7,,NA,,NA,54,54,0.64,0.64,Default,Default,0
6802,Samba,Male,Male,Urban,Urban,Locomotor,Locomotor,Nano Entrepreneur,Nano Entrepreneur,Manufacturing,Manufacturing,JKBK072736,17/10/2023,Oct 2023,1,1,1,1,1,1,1,21,21,84,84,44,44,70,70,27,27,246,246,197k INR,"₹197,000.00",2160185,"₹2,160,185.00",,NA,60,60,10.45,10.45,,NA,,NA,24,24,0.86,0.86,ONTIME,On-Time,90
6803,Bandipora,male,Male,rural,Rural,None,Na,nano entrepreneur,Nano Entrepreneur,Tourism,Tourism,JKBK086991,2-8-2022,Feb 2022,1,1,1,0,0,0,0,5,5,34,34,59,59,70,70,24,24,192,192,₹3701732,"₹3,701,732.00","$28,667","₹2,580,030.00",82291,82291,36,36,13.73,13.73,,NA,,NA,75,75,0.11,0.11,,NA,0
6804,Kathua,Female,Female,rural,Rural,Locomotor,Locomotor,nano entrepreneur,Nano Entrepreneur,Agri,Agri,JKBK087893,1-23-2021,Jan 2021,1,1,0,1,0,0,0,37,37,18,18,30,30,92,92,,NA,,NA,3561k INR,"₹3,561,000.00",4484k INR,"₹4,484,000.00",64011,64011,18,18,9.21,9.21,,NA,,NA,25,25,0.49,0.49,,NA,0
6805,Rajouri,FEMALE,Female,rural,Rural,None,Na,Existing Enterprise,Existing Enterprise,Services,Services,JKBK055961,2-11-2025,Feb 2025,1,1,0,1,1,0,0,7,7,79,79,,NA,35,35,44,44,,NA,2777890,"₹2,777,890.00",₹5837754,"₹5,837,754.00",104836,104836,12,12,14.41,14.41,,NA,,NA,85,85,0.63,0.63,Default,Default,134
6806,Reasi,,NA,Urban,Urban,Hearing,Hearing,MSME Sunrise Sector,Msme Sunrise Sector,IT,IT,JKBK066766,,NA,1,1,1,1,1,1,1,,NA,62,62,36,36,115,115,36,36,,NA,"$10,606","₹954,540.00",4962k INR,"₹4,962,000.00",61293,61293,24,24,9.69,9.69,11804,11804,0.193,0.193,13,13,0.86,0.86,late,Late,63
6807,Reasi,male,Male,rural,Rural,Hearing,Hearing,Existing enterprise,Existing Enterprise,IT,IT,JKBK032497,2024-10-26,Oct 2024,1,1,1,1,1,0,0,8,8,11,11,30,30,,NA,29,29,,NA,,₹0.00,1153k INR,"₹1,153,000.00",34765,34765,36,36,14.19,14.19,,NA,,NA,48,48,0.91,0.91,On-time,NA,135
6808,Rajouri,male,Male,rural,Rural,Multiple,Multiple,,NA,,NA,JKBK086898,2023-02-24,Feb 2023,1,1,0,1,1,1,1,34,34,25,25,,NA,30,30,39,39,,NA,₹3994844,"₹3,994,844.00",3097497,"₹3,097,497.00",23127,23127,18,18,12.25,12.25,5251,5251,0.227,0.227,39,39,0.24,0.24,On-time,NA,0
6809,Anantnag,Female,Female,Rural,Rural,Visual,Visual,nano entrepreneur,Nano Entrepreneur,Services,Services,JKBK023085,28/6/2024,Jun 2024,1,1,0,1,1,0,0,7,7,,NA,53,53,32,32,,NA,,NA,,₹0.00,6164861,"₹6,164,861.00",10089,10089,36,36,9.87,9.87,,NA,,NA,28,28,0.82,0.82,Delayed,Delayed,0
6810,Ramban,Other,Other,rural,Rural,Hearing,Hearing,Existing enterprise,Existing Enterprise,Agri,Agri,JKBK070817,,NA,1,1,0,0,0,0,0,,NA,41,41,47,47,101,101,39,39,,NA,"$47,584","₹4,282,560.00",,NA,46432,46432,24,24,,NA,,NA,,NA,27,27,0.68,0.68,late,Late,0
6811,Ramban,,NA,,NA,Locomotor,Locomotor,Existing enterprise,Existing Enterprise,Manufacturing,Manufacturing,JKBK045731,23/5/2026,May 2026,1,1,0,1,1,1,1,7,7,84,84,37,37,117,117,10,10,255,255,₹2943599,"₹2,943,599.00",1321933,"₹1,321,933.00",,NA,12,12,13.68,13.68,,NA,,NA,72,72,0.32,0.32,late,Late,0
6812,Ramban,Male,Male,Urban,Urban,Locomotor,Locomotor,Existing Enterprise,Existing Enterprise,Retail,Retail,JKBK017820,7-20-2022,Jul 2022,1,1,0,1,0,0,0,2,2,65,65,42,42,81,81,,NA,,NA,4648k INR,"₹4,648,000.00",₹2148369,"₹2,148,369.00",100629,100629,,NA,10.6,10.6,,NA,,NA,69,69,0.16,0.16,ONTIME,On-Time,0
6813,Baramulla,Female,Female,rural,Rural,,Na,,NA,IT,IT,JKBK073263,3-10-2025,Mar 2025,1,1,0,1,1,1,1,33,33,76,76,53,53,,NA,45,45,,NA,2672694,"₹2,672,694.00",₹6121192,"₹6,121,192.00",30795,30795,12,12,9.87,9.87,9171,9171,0.298,0.298,59,59,0.89,0.89,On-time,NA,0
6814,Reasi,Other,Other,Rural,Rural,Hearing,Hearing,MSME Sunrise Sector,Msme Sunrise Sector,Retail,Retail,JKBK057979,As on Feb 2026,Feb 2026,1,1,0,1,1,1,1,7,7,87,87,20,20,93,93,11,11,218,218,,₹0.00,2889k INR,"₹2,889,000.00",50382,50382,,NA,,NA,,NA,,NA,32,32,0.28,0.28,,NA,55
